RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375677904
Electric Field of 3000 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff8bd96e00 , 0x7fff8bd96de0 , 0x7fff8bd96dc0) [cm] with an energy of 0x7fff8bd96da0 [eV]
Sensor::SetArea:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
step counter at 202000000 4.91864e-05 0.201584 -2.31676e-05 265.869 0.00551627
step counter at 203000000 4.77007e-05 0.201595 -1.84119e-05 266.925 0.00106213
step counter at 204000000 4.60553e-05 0.201605 -2.2262e-05 268.129 0.00265446
step counter at 205000000 5.05585e-05 0.201612 -2.75243e-05 269.487 0.00497543
step counter at 206000000 5.36919e-05 0.20162 -2.04881e-05 270.792 0.00518081
step counter at 207000000 5.12809e-05 0.201631 -1.56654e-05 271.847 0.00443333
step counter at 208000000 5.23162e-05 0.201637 -1.67533e-05 273.181 0.000221025
step counter at 209000000 4.99763e-05 0.201644 -1.72474e-05 274.53 0.00163864
step counter at 210000000 5.06947e-05 0.201654 -1.72215e-05 275.79 0.00207009
step counter at 211000000 5.25647e-05 0.201661 -1.40434e-05 277.234 0.00423075
step counter at 212000000 5.08589e-05 0.201668 -1.30268e-05 278.479 0.00208924
step counter at 213000000 5.44398e-05 0.201677 -1.03756e-05 279.69 0.000287251
step counter at 214000000 5.61287e-05 0.201685 -1.15984e-05 280.946 0.000795402
step counter at 215000000 5.39113e-05 0.201697 -1.34878e-05 282.155 0.00380391
step counter at 216000000 4.83195e-05 0.201706 -1.29887e-05 283.33 0.00090715
step counter at 217000000 5.24121e-05 0.201714 -1.43044e-05 284.587 0.000428418
step counter at 218000000 5.22125e-05 0.20172 -1.45895e-05 286.019 0.000540151
step counter at 219000000 5.11102e-05 0.201727 -1.88844e-05 287.392 0.00368137
step counter at 220000000 5.15827e-05 0.201735 -1.65713e-05 288.606 0.00234395
step counter at 221000000 5.28962e-05 0.201748 -2.06247e-05 289.675 0.00220201
step counter at 222000000 5.74766e-05 0.201759 -1.81057e-05 290.877 0.00576584
step counter at 223000000 5.73234e-05 0.201764 -1.54586e-05 292.272 0.00251218
step counter at 224000000 5.74459e-05 0.201771 -1.43031e-05 293.667 0.00705249
step counter at 225000000 5.60456e-05 0.201777 -1.26332e-05 295.035 0.00478034
step counter at 226000000 6.10343e-05 0.201783 -9.74944e-06 296.439 0.00312169
step counter at 227000000 6.01303e-05 0.201789 -1.12973e-05 297.807 0.00346117
step counter at 228000000 5.74542e-05 0.201794 -1.26255e-05 299.244 0.00101949
step counter at 229000000 6.33422e-05 0.2018 -1.20973e-05 300.658 0.00111104
step counter at 230000000 6.2244e-05 0.201809 -1.83607e-05 301.915 0.00352179
step counter at 231000000 6.34884e-05 0.201821 -1.9009e-05 302.983 0.00500437
step counter at 232000000 6.36043e-05 0.201826 -2.15387e-05 304.391 0.0013021
step counter at 233000000 6.08422e-05 0.201834 -2.02384e-05 305.673 0.000809982
step counter at 234000000 5.89791e-05 0.201841 -2.27724e-05 307.063 0.00322625
step counter at 235000000 5.66983e-05 0.201845 -1.8026e-05 308.507 0.000283283
step counter at 236000000 5.86986e-05 0.201853 -2.14899e-05 309.83 0.00234977
step counter at 237000000 5.73254e-05 0.201862 -2.05019e-05 310.992 0.00040379
step counter at 238000000 5.71727e-05 0.201869 -1.89324e-05 312.469 0.00600513
step counter at 239000000 6.10016e-05 0.201878 -1.99676e-05 313.657 0.00226567
step counter at 240000000 5.7413e-05 0.201884 -1.42598e-05 315.056 0.00117302
step counter at 241000000 5.52708e-05 0.201891 -1.75083e-05 316.433 0.00453037
step counter at 242000000 5.48824e-05 0.201898 -2.30133e-05 317.773 0.0025968
step counter at 243000000 5.40772e-05 0.201906 -2.29201e-05 318.976 0.0012891
step counter at 244000000 5.67156e-05 0.201914 -2.17109e-05 320.232 0.00238736
step counter at 245000000 6.03482e-05 0.201922 -1.87436e-05 321.567 0.00358249
step counter at 246000000 5.57156e-05 0.201932 -1.8413e-05 322.72 0.00432585
step counter at 247000000 5.37109e-05 0.201939 -2.12009e-05 323.97 0.0011018
step counter at 248000000 5.31775e-05 0.201948 -2.80145e-05 325.188 0.00330264
step counter at 249000000 5.6106e-05 0.201953 -2.81892e-05 326.571 0.00101692
step counter at 250000000 5.34178e-05 0.201958 -2.8784e-05 328.086 0.0031442
step counter at 251000000 5.53248e-05 0.201968 -2.97761e-05 329.217 0.000216252
step counter at 252000000 6.01072e-05 0.201974 -2.85895e-05 330.64 0.00283508
step counter at 253000000 5.78448e-05 0.201981 -2.53967e-05 332.02 0.00204091
step counter at 254000000 5.68105e-05 0.201988 -2.40408e-05 333.344 0.00195449
step counter at 255000000 5.29493e-05 0.201995 -2.49671e-05 334.692 0.00145182
step counter at 256000000 5.73815e-05 0.202003 -2.61141e-05 336.028 0.00214956
step counter at 257000000 5.95894e-05 0.20201 -2.33932e-05 337.367 0.00359836
step counter at 258000000 6.33439e-05 0.202015 -2.99467e-05 338.839 0.00416519
step counter at 259000000 6.22677e-05 0.202024 -2.95876e-05 340.015 0.00354107
step counter at 260000000 6.44828e-05 0.202032 -2.5638e-05 341.269 0.00256308
step counter at 261000000 6.70815e-05 0.202036 -2.80099e-05 342.797 0.00213604
step counter at 262000000 7.10612e-05 0.202045 -2.6518e-05 344.035 0.00296406
step counter at 263000000 6.71727e-05 0.202052 -2.54632e-05 345.255 0.0014576
step counter at 264000000 6.73022e-05 0.202059 -2.45705e-05 346.637 0.00201404
step counter at 265000000 7.05839e-05 0.202067 -2.65173e-05 347.936 0.0016866
step counter at 266000000 6.64642e-05 0.202078 -2.73108e-05 349.105 0.0052621
step counter at 267000000 6.87666e-05 0.202083 -2.55406e-05 350.456 0.00157536
step counter at 268000000 6.96444e-05 0.202091 -2.28469e-05 351.813 0.00544948
step counter at 269000000 7.01426e-05 0.202099 -2.68005e-05 353.17 0.00536837
step counter at 270000000 7.22848e-05 0.202104 -3.22223e-05 354.514 0.00194753
step counter at 271000000 7.5651e-05 0.202113 -3.20226e-05 355.812 0.00617456
step counter at 272000000 7.86234e-05 0.202119 -3.61632e-05 357.141 0.000936187
